week_ending,venue,reporting_group,sales_ex_gst,qty
2025-05-25,hg,Sake & Soju,268.45,15.0
2025-05-25,hg,Sides,234.2,22.0
2025-05-25,hg,Small Plates,2236.95,182.0
2025-05-25,hg,Sparkling Wine,129.91,19.0
2025-05-25,hg,Staff Dinners,112.22,26.0
2025-05-25,hg,Tap Beer,1297.47,145.0
2025-05-25,hg,Vodkas,9.09,1.0
2025-05-25,hg,White Wine,745.6,41.0
2025-05-25,mari,Add-ons - Pizza,176.11,173.0
2025-05-25,mari,Delivery Alcohol,120.03,8.0
2025-05-25,mari,Delivery Cocktails,140.26,6.0
2025-05-25,mari,Dine-in Pizza,1910.43,95.0
2025-05-25,mari,Marilyna's Pizza,11067.02,724.0
2025-05-25,mari,Marilyna's Soft Drinks,168.47,43.0
2025-05-25,stow,Add-ons - Bar,2.78,3.0
2025-05-25,stow,Add-ons - Kitchen,321.38,394.0
2025-05-25,stow,Big Plates,5299.89,252.0
2025-05-25,stow,Bottles / Cans Alcoholic,726.38,76.0
2025-05-25,stow,Cocktails - Classic,7086.57,485.0
2025-05-25,stow,Cocktails - Signature,2981.55,211.0
2025-05-25,stow,Delivery Kitchen,2256.13,164.0
2025-05-25,stow,Desserts,195.58,19.0
2025-05-25,stow,Functions & Misc.,10.91,1.0
2025-05-25,stow,Gin,707.51,63.0
2025-05-25,stow,Kids Meals,319.05,26.0
2025-05-25,stow,Kitchen Specials,2483.37,122.0
2025-05-25,stow,Mocktails,243.3,21.0
2025-05-25,stow,Modifiers,0.18,121.0
2025-05-25,stow,Non-alcoholic,954.52,190.0
2025-05-25,stow,None,0.0,172.0
2025-05-25,stow,Orange / Skins Wine,287.59,22.0
2025-05-25,stow,Pet Nat Wine,71.63,5.0
2025-05-25,stow,Red Wine,4034.32,230.0
2025-05-25,stow,Rose Wine,740.05,60.0
2025-05-25,stow,Rum,42.73,4.0
2025-05-25,stow,Salads,230.08,12.0
2025-05-25,stow,Small Plates,4595.28,318.0
2025-05-25,stow,Sparkling Wine,769.96,52.0
2025-05-25,stow,Staff Dinners,221.36,48.0
2025-05-25,stow,Stow Food,8.23,3.0
2025-05-25,stow,Tap Beer,10722.19,1108.4
2025-05-25,stow,Tequila,313.18,16.0
2025-05-25,stow,Vodka,440.89,50.0
2025-05-25,stow,Whisky,213.73,13.0
2025-05-25,stow,White Wine,1732.36,140.0
2025-06-01,hg,Add-ons - Kitchen,369.93,132.0
2025-06-01,hg,Big Plates,4322.75,244.0
2025-06-01,hg,Bottles / Cans Alcoholic,190.11,25.0
2025-06-01,hg,Cocktails - Classic,684.79,49.0
2025-06-01,hg,Cocktails - Signature,803.5,67.0
2025-06-01,hg,Desserts,32.73,3.0
2025-06-01,hg,Gin,32.91,3.0
2025-06-01,hg,Harry Gatos Food,2259.15,187.5
2025-06-01,hg,Modifiers,0.0,41.0
2025-06-01,hg,Non-Alcoholic,293.05,71.0
2025-06-01,hg,None,0.0,85.0
2025-06-01,hg,Orange / Skins Wine,156.42,10.0
2025-06-01,hg,Red Wine,700.79,54.0
2025-06-01,hg,Rose Wine,275.55,17.0
2025-06-01,hg,Sake & Soju,107.91,5.0
2025-06-01,hg,Small Plates,1415.58,117.0
2025-06-01,hg,Sparkling Wine,93.82,13.0
2025-06-01,hg,Staff Dinners,105.0,25.0
2025-06-01,hg,Tap Beer,1858.71,205.0
2025-06-01,hg,Tequila,63.64,7.0
2025-06-01,hg,White Wine,416.94,38.0
2025-06-01,mari,Add-ons - Pizza,180.63,165.0
2025-06-01,mari,Delivery Alcohol,178.36,12.0
2025-06-01,mari,Delivery Cocktails,135.83,3.0
2025-06-01,mari,Dine-in Pizza,1812.17,89.0
2025-06-01,mari,Marilyna's Pizza,11542.65,735.0
2025-06-01,mari,Marilyna's Soft Drinks,125.9,29.0
2025-06-01,stow,Add-ons - Bar,8.05,7.5
2025-06-01,stow,Add-ons - Kitchen,330.53,306.0
2025-06-01,stow,Big Plates,4423.45,217.0
2025-06-01,stow,Bottles / Cans Alcoholic,381.51,39.0
2025-06-01,stow,Cocktails - Classic,6445.19,422.5
2025-06-01,stow,Cocktails - Signature,2904.2,189.0
2025-06-01,stow,Delivery Kitchen,1901.43,141.0
2025-06-01,stow,Desserts,80.83,7.0
2025-06-01,stow,Gin,735.75,66.0
2025-06-01,stow,Kids Meals,267.49,22.0
2025-06-01,stow,Kitchen Specials,3089.77,146.0
2025-06-01,stow,Liqueurs,0.0,4.0
2025-06-01,stow,Mocktails,173.54,15.0
2025-06-01,stow,Modifiers,0.27,123.5
2025-06-01,stow,Non-alcoholic,828.8,181.0
2025-06-01,stow,None,0.0,171.0
2025-06-01,stow,Orange / Skins Wine,285.45,13.0
2025-06-01,stow,Pet Nat Wine,200.0,10.0
2025-06-01,stow,Red Wine,3857.17,220.0
2025-06-01,stow,Rose Wine,1309.92,73.0
2025-06-01,stow,Rum,75.63,10.0
2025-06-01,stow,Salads,331.06,18.0
2025-06-01,stow,Small Plates,4575.96,314.0
2025-06-01,stow,Sparkling Wine,908.52,65.0
2025-06-01,stow,Staff Dinners,230.91,50.0
2025-06-01,stow,Stow Food,2.77,1.0
2025-06-01,stow,Tap Beer,9080.44,916.4
2025-06-01,stow,Tequila,160.0,18.0
2025-06-01,stow,Vodka,422.74,47.0
2025-06-01,stow,Whisky,145.8,8.0
2025-06-01,stow,White Wine,1858.49,136.0
2025-06-08,hg,Add-ons - Bar,0.91,1.0
2025-06-08,hg,Add-ons - Kitchen,532.21,147.0
2025-06-08,hg,Big Plates,4454.04,250.0
2025-06-08,hg,Bottles / Cans Alcoholic,412.35,42.0
2025-06-08,hg,Cocktails - Classic,734.16,60.0
2025-06-08,hg,Cocktails - Signature,1153.03,79.0
2025-06-08,hg,Desserts,32.91,3.0
2025-06-08,hg,Gin,10.0,1.0
2025-06-08,hg,Harry Gatos Food,2549.73,218.0
2025-06-08,hg,Kids,0.0,1.0
2025-06-08,hg,Modifiers,0.0,34.0
2025-06-08,hg,Non-Alcoholic,301.72,68.0
2025-06-08,hg,None,0.0,80.0
2025-06-08,hg,Orange / Skins Wine,27.5,2.0
2025-06-08,hg,Red Wine,682.46,39.0
2025-06-08,hg,Rose Wine,107.28,5.0
2025-06-08,hg,Sake & Soju,150.46,10.0
2025-06-08,hg,Small Plates,1556.88,131.0
2025-06-08,hg,Sparkling Wine,49.09,8.0
2025-06-08,hg,Staff Dinners,122.27,28.0
2025-06-08,hg,Tap Beer,1412.5,152.0
2025-06-08,hg,Vodkas,18.91,3.0
2025-06-08,hg,White Wine,392.02,25.0
2025-06-08,mari,Add-ons - Pizza,153.59,150.0
2025-06-08,mari,Delivery Alcohol,186.31,10.0
2025-06-08,mari,Delivery Cocktails,172.85,6.0
2025-06-08,mari,Dine-in Pizza,2436.31,118.0
2025-06-08,mari,Marilyna's Pizza,12013.93,811.0
2025-06-08,mari,Marilyna's Soft Drinks,161.2,44.0
2025-06-08,stow,Add-ons - Bar,14.16,7.0
2025-06-08,stow,Add-ons - Kitchen,272.32,327.0
2025-06-08,stow,Amaro / Aperitif / Fortified Wine,0.0,1.0
2025-06-08,stow,Big Plates,4601.82,231.0
2025-06-08,stow,Bottles / Cans Alcoholic,486.47,50.0
2025-06-08,stow,Cocktails - Classic,7099.13,445.5
2025-06-08,stow,Cocktails - Signature,4521.13,324.0
2025-06-08,stow,Delivery Kitchen,1872.21,148.0
2025-06-08,stow,Desserts,145.86,14.0
2025-06-08,stow,Functions & Misc.,136.36,1.0
2025-06-08,stow,Gin,838.22,76.0
2025-06-08,stow,Kids Meals,333.17,28.0
2025-06-08,stow,Kitchen Specials,2727.2,130.0
2025-06-08,stow,Liqueurs,54.55,6.0
2025-06-08,stow,Mocktails,291.5,24.0
2025-06-08,stow,Modifiers,0.24,137.0
2025-06-08,stow,Non-alcoholic,892.51,181.0
2025-06-08,stow,None,0.0,165.0
2025-06-08,stow,Orange / Skins Wine,225.28,12.0
2025-06-08,stow,Pet Nat Wine,138.57,9.0
2025-06-08,stow,Red Wine,3777.07,221.5
2025-06-08,stow,Rose Wine,1320.79,86.0
2025-06-08,stow,Rum,149.36,13.0
2025-06-08,stow,Salads,331.13,17.0
2025-06-08,stow,Small Plates,4585.95,322.0
2025-06-08,stow,Sparkling Wine,450.22,37.0
2025-06-08,stow,Staff Dinners,189.09,41.0
2025-06-08,stow,Tap Beer,9073.63,905.1
2025-06-08,stow,Tequila,143.02,15.0
2025-06-08,stow,Vodka,450.52,53.0
2025-06-08,stow,Whisky,155.27,16.0
2025-06-08,stow,White Wine,2104.97,156.5
2025-06-15,hg,Add-ons - Kitchen,368.5,151.0
2025-06-15,hg,Amaro / Aperitif / Fortified Wine,8.18,1.0
2025-06-15,hg,Big Plates,3970.29,225.0
2025-06-15,hg,Bottles / Cans Alcoholic,393.95,37.0
2025-06-15,hg,Cocktails - Classic,408.9,25.0
2025-06-15,hg,Cocktails - Signature,468.95,28.0
2025-06-15,hg,Desserts,65.45,7.0
2025-06-15,hg,Harry Gatos Food,2084.34,179.0
2025-06-15,hg,Kids,14.55,2.0
2025-06-15,hg,Liqueurs,47.13,5.0
2025-06-15,hg,Modifiers,0.0,26.0
2025-06-15,hg,Non-Alcoholic,298.65,58.0
2025-06-15,hg,None,0.0,77.0
2025-06-15,hg,Orange / Skins Wine,28.64,2.0
2025-06-15,hg,Red Wine,967.84,61.0
2025-06-15,hg,Rose Wine,211.64,11.0
2025-06-15,hg,Sake & Soju,181.62,9.0
2025-06-15,hg,Small Plates,1146.06,96.0
2025-06-15,hg,Sparkling Wine,50.18,7.0
2025-06-15,hg,Staff Dinners,98.18,24.0
2025-06-15,hg,Tap Beer,1099.82,115.0
2025-06-15,hg,White Wine,258.68,17.0
2025-06-15,mari,Add-ons - Pizza,198.37,169.0
2025-06-15,mari,Delivery Alcohol,154.55,13.0
2025-06-15,mari,Delivery Cocktails,63.45,3.0
2025-06-15,mari,Dine-in Pizza,1644.22,85.0
2025-06-15,mari,Marilyna's Pizza,12425.9,813.0
2025-06-15,mari,Marilyna's Soft Drinks,179.84,45.0
2025-06-15,stow,Add-ons - Bar,32.71,13.0
2025-06-15,stow,Add-ons - Kitchen,287.55,351.0
2025-06-15,stow,Amaro / Aperitif / Fortified Wine,21.08,2.0
2025-06-15,stow,Big Plates,4608.62,226.0
2025-06-15,stow,Bottles / Cans Alcoholic,493.65,57.0
2025-06-15,stow,Cocktails - Classic,7195.58,461.0
2025-06-15,stow,Cocktails - Signature,2817.49,198.0
2025-06-15,stow,Delivery Kitchen,2162.6,158.0
2025-06-15,stow,Desserts,261.76,24.0
2025-06-15,stow,Gin,676.81,51.0
2025-06-15,stow,Kids Meals,335.72,32.0
2025-06-15,stow,Kitchen Specials,2842.61,133.0
2025-06-15,stow,Liqueurs,9.09,1.0
2025-06-15,stow,Mocktails,259.36,21.0
2025-06-15,stow,Modifiers,0.18,144.0
2025-06-15,stow,Non-alcoholic,826.55,179.0
2025-06-15,stow,None,0.0,216.0
2025-06-15,stow,Orange / Skins Wine,173.35,9.0
2025-06-15,stow,Red Wine,4879.6,287.0
2025-06-15,stow,Rose Wine,1357.13,74.0
2025-06-15,stow,Rum,64.72,7.0
2025-06-15,stow,Salads,175.42,10.0
2025-06-15,stow,Small Plates,4858.17,335.0
2025-06-15,stow,Sparkling Wine,720.16,49.0
2025-06-15,stow,Staff Dinners,209.09,46.0
2025-06-15,stow,Stow Food,5.5,2.0
2025-06-15,stow,Tap Beer,9855.0,973.5
2025-06-15,stow,Tequila,155.22,11.0
2025-06-15,stow,Vodka,553.77,63.0
2025-06-15,stow,Whisky,101.98,10.0
2025-06-15,stow,White Wine,2149.23,145.0
2025-06-22,hg,Add-ons - Kitchen,413.82,157.0
2025-06-22,hg,Big Plates,3894.94,228.0
2025-06-22,hg,Bottles / Cans Alcoholic,317.39,30.0
2025-06-22,hg,Cocktails - Classic,847.05,60.0
2025-06-22,hg,Cocktails - Signature,1122.61,79.0
2025-06-22,hg,Desserts,65.45,6.0
2025-06-22,hg,Gin,9.09,1.0
2025-06-22,hg,Harry Gatos Food,1667.74,141.0
2025-06-22,hg,Kids,12.0,3.0
2025-06-22,hg,Liqueurs,20.0,2.0
2025-06-22,hg,Modifiers,0.0,29.5
2025-06-22,hg,Non-Alcoholic,275.9,48.0
2025-06-22,hg,Non-alcoholic,7.4,2.0
2025-06-22,hg,None,0.0,79.0
2025-06-22,hg,Orange / Skins Wine,40.91,3.0
2025-06-22,hg,Red Wine,607.45,51.5
2025-06-22,hg,Rose Wine,71.82,8.0
2025-06-22,hg,Sake & Soju,69.94,5.0
2025-06-22,hg,Small Plates,1331.35,111.0
2025-06-22,hg,Sparkling Wine,109.28,13.0
2025-06-22,hg,Staff Dinners,147.27,34.0
2025-06-22,hg,Tap Beer,1112.2,128.0
2025-06-22,hg,Tequila,79.69,7.0
2025-06-22,hg,Vodkas,16.82,2.0
2025-06-22,hg,Whiskies,10.0,1.0
2025-06-22,hg,White Wine,601.81,40.0
2025-06-22,mari,Add-ons - Pizza,179.99,159.0
2025-06-22,mari,Delivery Alcohol,215.73,11.0
2025-06-22,mari,Delivery Cocktails,124.44,4.0
2025-06-22,mari,Dine-in Pizza,2017.69,100.0
2025-06-22,mari,Marilyna's Pizza,12888.73,854.0
2025-06-22,mari,Marilyna's Soft Drinks,179.72,39.0
2025-06-22,stow,Add-ons - Bar,51.55,21.0
2025-06-22,stow,Add-ons - Kitchen,382.65,389.0
2025-06-22,stow,Big Plates,4315.04,215.0
2025-06-22,stow,Bottles / Cans Alcoholic,360.75,37.0
2025-06-22,stow,Cocktails - Classic,5969.0,384.0
2025-06-22,stow,Cocktails - Signature,2218.16,152.0
2025-06-22,stow,Delivery Kitchen,2292.54,168.0
2025-06-22,stow,Desserts,60.8,8.0
2025-06-22,stow,Functions & Misc.,14.55,1.0
2025-06-22,stow,Gin,313.4,26.0
2025-06-22,stow,Kids Meals,274.04,22.0
2025-06-22,stow,Kitchen Specials,2969.16,139.0
2025-06-22,stow,Liqueurs,5.45,1.0
2025-06-22,stow,Mocktails,197.06,16.0
2025-06-22,stow,Modifiers,0.18,133.0
2025-06-22,stow,Non-alcoholic,697.48,151.0
2025-06-22,stow,None,0.0,167.0
2025-06-22,stow,Orange / Skins Wine,191.64,10.0
2025-06-22,stow,Pet Nat Wine,28.65,2.0
2025-06-22,stow,Red Wine,4395.95,250.1
2025-06-22,stow,Rose Wine,831.43,54.0
2025-06-22,stow,Rum,108.68,16.0
2025-06-22,stow,Salads,183.15,9.0
2025-06-22,stow,Small Plates,4790.91,329.0
2025-06-22,stow,Sparkling Wine,1326.85,68.0
2025-06-22,stow,Staff Dinners,188.64,41.0
2025-06-22,stow,Stow Food,2.73,1.0
2025-06-22,stow,Tap Beer,9109.3,896.0
2025-06-22,stow,Tequila,123.62,12.0
2025-06-22,stow,Vodka,532.15,60.0
2025-06-22,stow,Whisky,319.56,24.0
2025-06-22,stow,White Wine,2412.27,178.0
2025-06-29,hg,Add-ons - Kitchen,317.96,120.0
2025-06-29,hg,Big Plates,4860.08,273.0
2025-06-29,hg,Bottles / Cans Alcoholic,335.56,34.0
2025-06-29,hg,Cocktails - Classic,755.14,56.0
2025-06-29,hg,Cocktails - Signature,1152.88,78.0
2025-06-29,hg,Desserts,110.38,10.0
2025-06-29,hg,Gin,28.18,3.0
2025-06-29,hg,Harry Gatos Food,2138.38,182.0
2025-06-29,hg,Kids,7.41,1.0
2025-06-29,hg,Modifiers,0.0,38.0
2025-06-29,hg,Non-Alcoholic,370.19,75.0
2025-06-29,hg,Non-alcoholic,3.7,1.0
2025-06-29,hg,None,0.0,79.0
2025-06-29,hg,Orange / Skins Wine,47.73,4.0
2025-06-29,hg,Red Wine,585.69,50.0
2025-06-29,hg,Rose Wine,52.35,7.0
2025-06-29,hg,Sake & Soju,236.27,18.0
2025-06-29,hg,Small Plates,1104.24,93.0
2025-06-29,hg,Sparkling Wine,88.75,8.0
2025-06-29,hg,Staff Dinners,95.45,21.0
2025-06-29,hg,Tap Beer,1400.22,164.0
2025-06-29,hg,Tequila,54.55,6.0
2025-06-29,hg,Whiskies,45.0,3.0
2025-06-29,hg,White Wine,475.64,40.0
2025-06-29,mari,Add-ons - Pizza,162.73,154.0
2025-06-29,mari,Delivery Alcohol,134.29,10.0
2025-06-29,mari,Delivery Cocktails,319.61,9.0
2025-06-29,mari,Dine-in Pizza,1747.54,86.0
2025-06-29,mari,Marilyna's Pizza,10923.95,727.0
2025-06-29,mari,Marilyna's Soft Drinks,136.74,36.0
2025-06-29,stow,Add-ons - Bar,9.24,7.0
2025-06-29,stow,Add-ons - Kitchen,337.34,368.0
2025-06-29,stow,Amaro / Aperitif / Fortified Wine,0.0,1.0
2025-06-29,stow,Big Plates,4844.43,245.0
2025-06-29,stow,Bottles / Cans Alcoholic,469.4,48.0
2025-06-29,stow,Cocktails - Classic,5877.52,374.0
2025-06-29,stow,Cocktails - Signature,3402.41,241.0
2025-06-29,stow,Delivery Kitchen,1765.99,130.0
2025-06-29,stow,Desserts,82.58,8.0
2025-06-29,stow,Functions & Misc.,32.64,10.0
2025-06-29,stow,Gin,472.22,42.0
2025-06-29,stow,Kids Meals,286.31,25.0
2025-06-29,stow,Kitchen Specials,3376.43,151.0
2025-06-29,stow,Liqueurs,18.18,4.0
2025-06-29,stow,Mocktails,109.58,9.0
2025-06-29,stow,Modifiers,0.09,142.0
2025-06-29,stow,Non-alcoholic,877.65,180.8
2025-06-29,stow,None,6.0,156.0
2025-06-29,stow,Orange / Skins Wine,582.21,35.0
2025-06-29,stow,Pet Nat Wine,39.27,3.0
2025-06-29,stow,Red Wine,4570.56,246.0
2025-06-29,stow,Rose Wine,1642.58,95.0
2025-06-29,stow,Rum,102.23,11.0
2025-06-29,stow,Salads,330.08,18.0
2025-06-29,stow,Small Plates,4667.94,323.0
2025-06-29,stow,Sparkling Wine,773.98,53.0
2025-06-29,stow,Staff Dinners,182.09,40.0
2025-06-29,stow,Stow Food,5.5,2.0
2025-06-29,stow,Tap Beer,8526.69,819.4
2025-06-29,stow,Tequila,182.73,18.0
2025-06-29,stow,Vodka,306.7,36.0
2025-06-29,stow,Whisky,199.31,17.0
2025-06-29,stow,White Wine,2040.21,153.0
2025-07-06,hg,Add-ons - Kitchen,408.77,172.0
2025-07-06,hg,Big Plates,5301.89,298.0
2025-07-06,hg,Bottles / Cans Alcoholic,272.55,29.0
2025-07-06,hg,Cocktails - Classic,854.39,62.0
2025-07-06,hg,Cocktails - Signature,945.2,66.0
2025-07-06,hg,Desserts,32.73,3.0
2025-07-06,hg,Gin,14.55,2.0
2025-07-06,hg,Harry Gatos Food,2038.6,173.0
2025-07-06,hg,Kids,7.27,1.0
2025-07-06,hg,Modifiers,0.0,31.0
2025-07-06,hg,Non-Alcoholic,392.4,82.0
2025-07-06,hg,None,2.0,109.0
2025-07-06,hg,Orange / Skins Wine,62.73,5.0
2025-07-06,hg,Red Wine,592.23,54.5
2025-07-06,hg,Rose Wine,235.7,15.0
2025-07-06,hg,Sake & Soju,163.64,7.0
2025-07-06,hg,Small Plates,1185.58,99.0
2025-07-06,hg,Sparkling Wine,117.57,11.0
2025-07-06,hg,Staff Dinners,149.82,34.0
2025-07-06,hg,Tap Beer,1477.13,162.4
2025-07-06,hg,Vodkas,5.45,1.0
2025-07-06,hg,Whiskies,9.09,1.0
2025-07-06,hg,White Wine,331.0,24.0
2025-07-06,mari,Add-ons - Pizza,146.57,142.0
2025-07-06,mari,Delivery Alcohol,68.55,8.0
2025-07-06,mari,Delivery Cocktails,135.87,4.0
2025-07-06,mari,Dine-in Pizza,2071.65,103.0
2025-07-06,mari,Marilyna's Pizza,9614.09,634.0
2025-07-06,mari,Marilyna's Soft Drinks,158.24,45.0
2025-07-06,stow,Add-ons - Bar,54.64,17.0
2025-07-06,stow,Add-ons - Kitchen,250.91,328.0
2025-07-06,stow,Amaro / Aperitif / Fortified Wine,117.09,12.0
2025-07-06,stow,Big Plates,4620.53,211.0
2025-07-06,stow,Bottles / Cans Alcoholic,433.63,48.0
2025-07-06,stow,Cocktails - Classic,6585.58,421.0
2025-07-06,stow,Cocktails - Signature,2539.28,169.0
2025-07-06,stow,Delivery Kitchen,1654.68,124.0
2025-07-06,stow,Desserts,83.19,8.0
2025-07-06,stow,Gin,637.15,57.0
2025-07-06,stow,Kids Meals,231.35,19.0
2025-07-06,stow,Kitchen Specials,2413.65,114.0
2025-07-06,stow,Liqueurs,27.27,4.0
2025-07-06,stow,Mezcal,13.73,1.0
2025-07-06,stow,Mocktails,133.45,14.0
2025-07-06,stow,Modifiers,0.14,141.0
2025-07-06,stow,Non-alcoholic,1013.58,206.0
2025-07-06,stow,None,0.0,187.0
2025-07-06,stow,Orange / Skins Wine,104.18,7.0
2025-07-06,stow,Pet Nat Wine,88.01,6.0
2025-07-06,stow,Red Wine,3638.48,208.7
2025-07-06,stow,Rose Wine,1442.08,77.0
2025-07-06,stow,Rum,77.86,32.0
2025-07-06,stow,Salads,175.01,9.0
2025-07-06,stow,Small Plates,5157.65,353.0
2025-07-06,stow,Sparkling Wine,577.46,38.0
2025-07-06,stow,Staff Dinners,174.82,38.0
2025-07-06,stow,Stow Food,2.77,1.0
2025-07-06,stow,Tap Beer,9162.69,880.1
2025-07-06,stow,Tequila,75.45,47.0
2025-07-06,stow,Vodka,456.43,57.0
2025-07-06,stow,Whisky,196.98,14.0
2025-07-06,stow,White Wine,1679.2,115.5
2025-07-13,hg,Add-ons - Kitchen,304.58,103.0
2025-07-13,hg,Big Plates,4304.65,245.0
2025-07-13,hg,Bottles / Cans Alcoholic,186.52,18.0
2025-07-13,hg,Cocktails - Classic,546.12,36.0
2025-07-13,hg,Cocktails - Signature,1073.88,66.0
2025-07-13,hg,Desserts,42.55,4.0
2025-07-13,hg,Gin,16.36,2.0
2025-07-13,hg,Harry Gatos Food,1686.4,159.0
2025-07-13,hg,Modifiers,0.0,20.0
2025-07-13,hg,Non-Alcoholic,310.38,67.0
2025-07-13,hg,None,0.0,78.0
2025-07-13,hg,Orange / Skins Wine,61.7,4.0
2025-07-13,hg,Red Wine,747.41,41.0
2025-07-13,hg,Rose Wine,130.91,13.0
2025-07-13,hg,Sake & Soju,137.76,8.0
2025-07-13,hg,Small Plates,1336.59,123.0
2025-07-13,hg,Sparkling Wine,97.18,12.0
2025-07-13,hg,Staff Dinners,122.73,28.0
2025-07-13,hg,Tap Beer,1131.93,115.0
2025-07-13,hg,Vodkas,23.09,3.0
2025-07-13,hg,Whiskies,19.42,2.0
2025-07-13,hg,White Wine,455.9,33.0
2025-07-13,mari,Add-ons - Pizza,140.3,126.0
2025-07-13,mari,Delivery Alcohol,89.39,9.0
2025-07-13,mari,Delivery Cocktails,330.17,14.0
2025-07-13,mari,Dine-in Pizza,1711.07,85.0
2025-07-13,mari,Marilyna's Pizza,8553.22,564.0
2025-07-13,mari,Marilyna's Soft Drinks,143.01,39.0
2025-07-13,stow,Add-ons - Bar,69.36,24.0
2025-07-13,stow,Add-ons - Kitchen,231.08,270.0
2025-07-13,stow,Amaro / Aperitif / Fortified Wine,21.82,2.0
2025-07-13,stow,Big Plates,4443.76,215.0
2025-07-13,stow,Bottles / Cans Alcoholic,488.83,48.0
2025-07-13,stow,Cocktails - Classic,4299.82,278.0
2025-07-13,stow,Cocktails - Signature,2523.88,232.0
2025-07-13,stow,Delivery Kitchen,1735.14,124.0
2025-07-13,stow,Desserts,178.22,15.0
2025-07-13,stow,Functions & Misc.,138.18,3.0
2025-07-13,stow,Gin,575.63,52.0
2025-07-13,stow,Kids Meals,257.79,22.0
2025-07-13,stow,Kitchen Specials,2748.51,126.0
2025-07-13,stow,Liqueurs,36.36,4.0
2025-07-13,stow,Mezcal,12.48,1.0
2025-07-13,stow,Mocktails,154.75,12.0
2025-07-13,stow,Modifiers,0.18,125.0
2025-07-13,stow,Non-alcoholic,723.19,153.0
2025-07-13,stow,None,0.0,160.0
2025-07-13,stow,Orange / Skins Wine,159.44,8.0
2025-07-13,stow,Pet Nat Wine,73.46,5.0
2025-07-13,stow,Red Wine,3801.68,226.0
2025-07-13,stow,Rose Wine,958.91,63.0
2025-07-13,stow,Rum,62.84,7.0
2025-07-13,stow,Salads,187.58,10.0
2025-07-13,stow,Small Plates,4604.75,318.0
2025-07-13,stow,Sparkling Wine,656.37,46.0
2025-07-13,stow,Staff Dinners,200.91,44.0
2025-07-13,stow,Stow Food,2.73,1.0
2025-07-13,stow,Tap Beer,7918.07,766.1
2025-07-13,stow,Tequila,81.82,9.0
2025-07-13,stow,Vodka,288.57,32.0
2025-07-13,stow,Whisky,100.91,8.0
2025-07-13,stow,White Wine,1686.13,104.0
2025-07-20,hg,Add-ons - Kitchen,332.6,148.0
2025-07-20,hg,Big Plates,5297.65,289.0
2025-07-20,hg,Bottles / Cans Alcoholic,209.85,22.0
2025-07-20,hg,Cocktails - Classic,1006.58,75.0
2025-07-20,hg,Cocktails - Signature,1126.83,73.0
2025-07-20,hg,Desserts,55.11,5.0
2025-07-20,hg,Gin,42.73,4.0
2025-07-20,hg,Harry Gatos Food,1906.56,172.0
2025-07-20,hg,Modifiers,0.0,47.0
2025-07-20,hg,Non-Alcoholic,454.54,97.0
2025-07-20,hg,None,1.85,115.0
2025-07-20,hg,Orange / Skins Wine,40.91,3.0
2025-07-20,hg,Red Wine,541.05,50.5
2025-07-20,hg,Rose Wine,120.43,12.5
2025-07-20,hg,Sake & Soju,304.85,16.0
2025-07-20,hg,Small Plates,1425.92,117.0
2025-07-20,hg,Sparkling Wine,73.82,12.0
2025-07-20,hg,Staff Dinners,131.64,31.0
2025-07-20,hg,Tap Beer,1144.94,124.0
2025-07-20,hg,Vodkas,18.91,3.0
2025-07-20,hg,Whiskies,32.0,2.0
2025-07-20,hg,White Wine,491.12,31.0
2025-07-20,mari,Add-ons - Pizza,186.86,164.0
2025-07-20,mari,Delivery Alcohol,27.2,3.0
2025-07-20,mari,Delivery Cocktails,364.55,15.0
2025-07-20,mari,Dine-in Pizza,2081.29,102.0
2025-07-20,mari,Marilyna's Pizza,9209.52,609.0
2025-07-20,mari,Marilyna's Soft Drinks,158.33,38.0
2025-07-20,stow,Add-ons - Bar,45.11,16.0
2025-07-20,stow,Add-ons - Kitchen,294.87,332.0
2025-07-20,stow,Amaro / Aperitif / Fortified Wine,33.1,5.0
2025-07-20,stow,Big Plates,4209.19,210.0
2025-07-20,stow,Bottles / Cans Alcoholic,491.6,52.0
2025-07-20,stow,Cocktails - Classic,5474.42,334.0
2025-07-20,stow,Cocktails - Signature,2739.16,189.0
2025-07-20,stow,Delivery Kitchen,1313.61,100.0
2025-07-20,stow,Desserts,36.2,5.0
2025-07-20,stow,Functions & Misc.,3.64,1.0
2025-07-20,stow,Gin,321.8,56.5
2025-07-20,stow,Kids Meals,305.97,26.0
2025-07-20,stow,Kitchen Specials,2269.9,109.0
2025-07-20,stow,Liqueurs,20.0,2.0
2025-07-20,stow,Mezcal,12.48,1.0
2025-07-20,stow,Mocktails,119.5,10.0
2025-07-20,stow,Modifiers,0.09,115.0
2025-07-20,stow,Non-alcoholic,998.28,175.0
2025-07-20,stow,None,0.0,136.0
2025-07-20,stow,Orange / Skins Wine,222.01,11.0
2025-07-20,stow,Pet Nat Wine,14.55,1.0
2025-07-20,stow,Red Wine,3486.49,218.5
2025-07-20,stow,Rose Wine,816.59,61.0
2025-07-20,stow,Salads,247.36,13.0
2025-07-20,stow,Small Plates,4106.94,290.0
2025-07-20,stow,Sparkling Wine,859.34,64.0
2025-07-20,stow,Staff Dinners,228.45,50.0
2025-07-20,stow,Stow Food,2.73,1.0
2025-07-20,stow,Tap Beer,9008.43,872.2
2025-07-20,stow,Tequila,57.27,7.0
