date,revenue_ex_gst,cogs_dollars,cogs_pct,wages_dollars,wages_pct,delivery_dollars,delivery_pct,gp_dollars,gp_pct,cogs_alert,wages_alert,delivery_alert,gp_alert,food_ex_gst,bev_ex_gst,food_cogs,bev_cogs,food_cogs_pct,bev_cogs_pct,food_gp_pct,bev_gp_pct,wages_kitchen_dollars,wages_foh_dollars,wages_driver_dollars,wages_kitchen_pct,wages_foh_pct,cogs_food_alert,cogs_bev_alert,wages_kitchen_alert,wages_foh_alert,uber_eats_revenue,uber_direct_dollars,leave_dollars
2024-10-23,596.16,0.0,0.0,,,,,596.16,100.0,green,unknown,unknown,unknown,596.16,0.0,,,,,,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-10-24,886.76,0.0,0.0,,,,,886.76,100.0,green,unknown,unknown,unknown,886.76,0.0,,,,,,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-10-25,2466.26,0.0,0.0,,,,,2466.26,100.0,green,unknown,unknown,unknown,2466.26,0.0,,,,,,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-10-26,2528.51,0.0,0.0,,,,,2528.51,100.0,green,unknown,unknown,unknown,2528.51,0.0,,,,,,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-10-27,1183.54,0.0,0.0,,,,,1183.54,100.0,green,unknown,unknown,unknown,1183.54,0.0,,,,,,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-10-29,692.47,0.0,0.0,,,,,692.47,100.0,green,unknown,unknown,unknown,692.47,0.0,,,,,,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-10-30,1028.57,0.0,0.0,,,,,1028.57,100.0,green,unknown,unknown,unknown,1028.57,0.0,,,,,,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-10-31,2570.44,0.0,0.0,,,,,2570.44,100.0,green,unknown,unknown,unknown,2570.44,0.0,,,,,,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-01,2854.21,0.0,0.0,,,,,2854.21,100.0,green,unknown,unknown,unknown,2854.21,0.0,,,,,,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-02,2866.86,0.0,0.0,,,,,2866.86,100.0,green,unknown,unknown,unknown,2866.86,0.0,,,,,,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-03,2347.04,11.21,0.5,,,,,2335.83,99.5,green,unknown,unknown,unknown,2347.04,0.0,11.21,0.0,0.5,,99.5,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-05,1379.96,4.41,0.3,,,,,1375.55,99.7,green,unknown,unknown,unknown,1379.96,0.0,4.41,0.0,0.3,,99.7,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-06,872.87,5.69,0.7,,,,,867.18,99.3,green,unknown,unknown,unknown,872.87,0.0,5.69,0.0,0.7,,99.3,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-07,1175.25,4.56,0.4,,,,,1170.69,99.6,green,unknown,unknown,unknown,1175.25,0.0,4.56,0.0,0.4,,99.6,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-08,4675.91,23.52,0.5,,,,,4652.39,99.5,green,unknown,unknown,unknown,4675.91,0.0,23.52,0.0,0.5,,99.5,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-09,3583.43,67.01,1.9,,,,,3516.42,98.1,green,unknown,unknown,unknown,3583.43,0.0,67.01,0.0,1.9,,98.1,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-10,2340.0,4.97,0.2,,,,,2335.03,99.8,green,unknown,unknown,unknown,2340.0,0.0,4.97,0.0,0.2,,99.8,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-12,836.45,22.27,2.7,,,,,814.18,97.3,green,unknown,unknown,unknown,836.45,0.0,22.27,0.0,2.7,,97.3,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-13,1095.82,13.61,1.2,,,,,1082.21,98.8,green,unknown,unknown,unknown,1095.82,0.0,13.61,0.0,1.2,,98.8,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-14,1549.53,40.57,2.6,,,,,1508.96,97.4,green,unknown,unknown,unknown,1549.53,0.0,40.57,0.0,2.6,,97.4,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-15,3531.85,9.2,0.3,,,,,3522.65,99.7,green,unknown,unknown,unknown,3531.85,0.0,9.2,0.0,0.3,,99.7,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-16,2956.44,8.63,0.3,,,,,2947.81,99.7,green,unknown,unknown,unknown,2956.44,0.0,8.63,0.0,0.3,,99.7,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-17,1970.93,12.89,0.7,,,,,1958.04,99.3,green,unknown,unknown,unknown,1970.93,0.0,12.89,0.0,0.7,,99.3,,,,,,,unknown,unknown,unknown,unknown,0,,
2024-11-19,1032.93,1.47,0.1,632.1,61.2,82.63,8.0,1031.46,99.9,green,unknown,unknown,unknown,1032.93,0.0,1.47,0.0,0.1,,99.9,,549.47,0.0,82.63,53.2,,unknown,unknown,unknown,unknown,0,,
2024-11-20,1011.14,7.16,0.7,508.87,50.3,75.6,7.5,1003.98,99.3,green,unknown,unknown,unknown,1011.14,0.0,7.16,0.0,0.7,,99.3,,433.27,0.0,75.6,42.8,,unknown,unknown,unknown,unknown,0,,
2024-11-21,1842.89,13.27,0.7,896.63,48.7,183.96,10.0,1829.62,99.3,green,unknown,unknown,unknown,1842.89,0.0,13.27,0.0,0.7,,99.3,,712.67,0.0,183.96,38.7,,unknown,unknown,unknown,unknown,0,,
2024-11-22,4084.13,18.92,0.5,1180.55,28.9,293.29,7.2,4065.21,99.5,green,unknown,unknown,unknown,4084.13,0.0,18.92,0.0,0.5,,99.5,,887.27,0.0,293.29,21.7,,unknown,unknown,unknown,unknown,0,,
2024-11-23,3097.16,17.84,0.6,1016.67,32.8,247.94,8.0,3079.32,99.4,green,unknown,unknown,unknown,3097.16,0.0,17.84,0.0,0.6,,99.4,,768.74,0.0,247.94,24.8,,unknown,unknown,unknown,unknown,0,,
2024-11-24,2727.79,14.74,0.5,1785.37,65.5,339.9,12.5,2713.05,99.5,green,unknown,unknown,unknown,2727.79,0.0,14.74,0.0,0.5,,99.5,,1445.47,0.0,339.9,53.0,,unknown,unknown,unknown,unknown,0,,
2024-11-26,1408.76,9.32,0.7,632.81,44.9,105.0,7.5,1399.44,99.3,green,unknown,unknown,unknown,1408.76,0.0,9.32,0.0,0.7,,99.3,,527.81,0.0,105.0,37.5,,unknown,unknown,unknown,unknown,0,,
2024-11-27,1527.75,26.44,1.7,695.37,45.5,71.4,4.7,1501.31,98.3,green,unknown,unknown,unknown,1527.75,0.0,26.44,0.0,1.7,,98.3,,623.97,0.0,71.4,40.8,,unknown,unknown,unknown,unknown,0,,
2024-11-28,1344.05,8.5,0.6,1048.96,78.0,176.4,13.1,1335.55,99.4,green,unknown,unknown,unknown,1344.05,0.0,8.5,0.0,0.6,,99.4,,872.56,0.0,176.4,64.9,,unknown,unknown,unknown,unknown,0,,
2024-11-29,4265.43,36.26,0.9,1332.05,31.2,269.91,6.3,4229.17,99.1,green,unknown,unknown,unknown,4265.43,0.0,36.26,0.0,0.9,,99.1,,1062.14,0.0,269.91,24.9,,unknown,unknown,unknown,unknown,0,,
2024-11-30,3313.85,30.34,0.9,1089.38,32.9,384.15,11.6,3283.51,99.1,green,unknown,unknown,unknown,3313.85,0.0,30.34,0.0,0.9,,99.1,,705.23,0.0,384.15,21.3,,unknown,unknown,unknown,unknown,0,,
2024-12-01,2594.71,31.6,1.2,1089.37,42.0,300.41,11.6,2563.11,98.8,green,unknown,unknown,unknown,2594.71,0.0,31.6,0.0,1.2,,98.8,,788.96,0.0,300.41,30.4,,unknown,unknown,unknown,unknown,0,,
2024-12-03,1391.96,29.52,2.1,609.29,43.8,81.28,5.8,1362.44,97.9,green,unknown,unknown,unknown,1391.96,0.0,29.52,0.0,2.1,,97.9,,528.01,0.0,81.28,37.9,,unknown,unknown,unknown,unknown,0,,
