week_ending,venue,reporting_group,product_name,sales_ex_gst,qty,cost
2025-07-20,stow,Kids Meals,Kids Spag Bol,12.02,1.0,0.0
2025-07-20,stow,Kitchen Specials,Cauliflower Cheese,81.62,19.0,0.0
2025-07-20,stow,Kitchen Specials,Lamb Roast,1682.38,70.0,0.0
2025-07-20,stow,Kitchen Specials,Nut Roast,505.98,20.0,0.0
2025-07-20,stow,Liqueurs,Limoncello,20.0,2.0,0.0
2025-07-20,stow,Mezcal,Quiquiriqui Mezcal,12.48,1.0,0.0
2025-07-20,stow,Mocktails,Seadrift Coast Non-alc G&T,37.06,3.0,0.0
2025-07-20,stow,Mocktails,Sunkissed Spritz,27.9,2.0,0.0
2025-07-20,stow,Mocktails,Trade Winds,7.09,1.0,0.0
2025-07-20,stow,Mocktails,Virgin Margy,47.48,4.0,0.0
2025-07-20,stow,Modifiers,Bry Ol San Pell,0.1,2.0,0.0
2025-07-20,stow,Non-alcoholic,Apple Juice Glass,18.98,5.0,0.0
2025-07-20,stow,Non-alcoholic,Bundaberg Ginger Beer,20.86,5.0,0.0
2025-07-20,stow,Non-alcoholic,Fresh Lime Soda,78.28,28.0,0.0
2025-07-20,stow,Non-alcoholic,Ginger Ale,3.7,1.0,0.0
2025-07-20,stow,Non-alcoholic,Heaps Normal Tin,284.79,29.0,0.0
2025-07-20,stow,Non-alcoholic,Hot Choc - 2min microwave,72.3,6.0,0.0
2025-07-20,stow,Non-alcoholic,"Lemon, Lime & Bitters",88.65,21.0,0.0
2025-07-20,stow,Non-alcoholic,Lemonade Glass,31.04,8.0,0.0
2025-07-20,stow,Non-alcoholic,Orange Juice Glass,11.34,3.0,0.0
2025-07-20,stow,Non-alcoholic,Pepsi Glass,33.9,9.0,0.0
2025-07-20,stow,Non-alcoholic,Pepsi Max Glass,68.54,18.0,0.0
2025-07-20,stow,Non-alcoholic,Pineapple Juice Glass,7.28,2.0,0.0
2025-07-20,stow,Non-alcoholic,Pink Lemonade Glass,42.3,10.0,0.0
2025-07-20,stow,Non-alcoholic,San Pellegrino 500ml,57.0,11.0,0.0
2025-07-20,stow,Non-alcoholic,Stow Soda - Grapefruit,42.14,5.0,0.0
2025-07-20,stow,Non-alcoholic,Stow Soda - Passionfruit,41.87,5.0,0.0
2025-07-20,stow,Non-alcoholic,Tonic Glass,3.64,1.0,0.0
2025-07-20,stow,Non-alcoholic,Vinada Sparkling Rose,91.84,8.0,0.0
2025-07-20,stow,None,Make it Gluten-free [gf/vg bun w sweet pot. fries],2.73,1.0,0.0
2025-07-20,stow,Orange / Skins Wine,Dragonfly Grenache,89.51,6.0,0.0
2025-07-20,stow,Orange / Skins Wine,Ravensworth Skins Gris,103.17,3.0,0.0
2025-07-20,stow,Orange / Skins Wine,Sigurd White Blend,14.55,1.0,0.0
2025-07-20,stow,Orange / Skins Wine,Unico Zelo Terra Cotta,14.8,1.0,0.0
2025-07-20,stow,Pet Nat Wine,Das Juice Pink Pet Nat,14.55,1.0,0.0
2025-07-20,stow,Red Wine,A. Rodda Tempranillo,123.79,4.0,0.0
2025-07-20,stow,Red Wine,Cri De Couer Pinot Noir,97.56,3.0,0.0
2025-07-20,stow,Red Wine,De La Grosse Beaujolais,395.94,14.0,0.0
2025-07-20,stow,Red Wine,Geppetto Pinot Noir,505.24,35.0,0.0
2025-07-20,stow,Red Wine,Mother's Milk Shiraz,893.38,60.0,0.0
2025-07-20,stow,Red Wine,Ottelia Cab Sav,89.5,6.0,0.0
2025-07-20,stow,Red Wine,Padrillos Malbec,281.98,12.0,0.0
2025-07-20,stow,Red Wine,Sibiliana Nero D'Avola,186.68,11.0,0.0
2025-07-20,stow,Red Wine,Sigurd GSM Red Blend,152.86,8.0,0.0
2025-07-20,stow,Red Wine,Trutta Streamside Shiraz [Chilled],30.83,2.0,0.0
2025-07-20,stow,Red Wine,Villa Fresco Sangiovese,729.12,61.0,0.0
2025-07-20,stow,Rose Wine,Petits Detours Rosé,362.43,24.0,0.0
2025-07-20,stow,Rose Wine,Petits Detours Rosé Mediterranee,59.17,1.0,0.0
2025-07-20,stow,Rose Wine,Trentham Estate Rosé,345.39,34.0,0.0
2025-07-20,stow,Rose Wine,Whispering Angel Rosé,49.64,2.0,0.0
2025-07-20,stow,Salads,Rocket Man,101.2,6.0,0.0
2025-07-20,stow,Salads,Tuk Tuk Salad,146.12,7.0,0.0
2025-07-20,stow,Small Plates,BBQ Wings,266.51,20.0,0.0
2025-07-20,stow,Small Plates,Bang Bang Cauli,240.22,17.0,0.0
2025-07-20,stow,Small Plates,Buffalo Wings,342.31,24.0,0.0
2025-07-20,stow,Small Plates,Cauliflower Tacos,112.48,6.0,0.0
2025-07-20,stow,Small Plates,Corn Star,73.51,5.0,0.0
2025-07-20,stow,Small Plates,Fish Tacos,548.68,30.0,0.0
2025-07-20,stow,Small Plates,Holy Guacamole,359.03,25.0,0.0
2025-07-20,stow,Small Plates,Jalapeño Edamame,109.85,11.0,0.0
2025-07-20,stow,Small Plates,Rosemary Salted Fries,458.94,41.0,0.0
2025-07-20,stow,Small Plates,Sensei Calamari,612.38,37.0,0.0
2025-07-20,stow,Small Plates,Sweet Potato Fries,318.13,27.0,0.0
2025-07-20,stow,Small Plates,Tofu San Dumplings,45.37,3.0,0.0
2025-07-20,stow,Small Plates,Truffle Fries,347.07,26.0,0.0
2025-07-20,stow,Small Plates,United States of Dumplings,272.77,18.0,0.0
2025-07-20,stow,Sparkling Wine,Casa Gheller Prosecco,581.48,33.0,0.0
2025-07-20,stow,Sparkling Wine,Version Two Sparkling,252.5,30.0,0.0
2025-07-20,stow,Sparkling Wine,Veuve Clicquot Yellow Label,25.45,1.0,0.0
2025-07-20,stow,Staff Dinners,Staff Dinner $5,157.85,34.0,0.0
2025-07-20,stow,Staff Dinners,Staff Pizza $5,70.78,16.0,0.0
2025-07-20,stow,Tap Beer,Big Sur IPA,307.32,18.0,0.0
2025-07-20,stow,Tap Beer,Fresh is Best Lager,1422.23,158.0,0.0
2025-07-20,stow,Tap Beer,Fresh is Best Summer Lager,608.67,82.0,0.0
2025-07-20,stow,Tap Beer,Grifter Pale,1684.14,179.1,0.0
2025-07-20,stow,Tap Beer,Kirin,1017.34,83.7,0.0
2025-07-20,stow,Tap Beer,Little Dragon,143.68,11.0,0.0
2025-07-20,stow,Tap Beer,Philter Red,375.22,30.7,0.0
2025-07-20,stow,Tap Beer,Philter XPA,1099.9,117.0,0.0
2025-07-20,stow,Tap Beer,Status Quo,782.57,59.0,0.0
2025-07-20,stow,Tap Beer,Stone & Wood,1567.31,133.7,0.0
2025-07-20,stow,Tequila,Rooster Rojo Blanco Tequila [House],57.26,7.0,0.0
2025-07-20,stow,Vodka,Belvedere Vodka,21.82,2.0,0.0
2025-07-20,stow,Vodka,Grey Goose,44.0,4.0,0.0
2025-07-20,stow,Vodka,White Light Pure Vodka [House],335.1,39.0,0.0
2025-07-20,stow,Whisky,Buffalo Trace Bourbon [House],18.18,2.0,0.0
2025-07-20,stow,Whisky,Glenmorangie Signet,90.62,2.0,0.0
2025-07-20,stow,Whisky,Jack Daniels,120.0,12.0,0.0
2025-07-20,stow,Whisky,Jameson Irish Whiskey,20.34,2.0,0.0
2025-07-20,stow,Whisky,Laphroaig 10yr,29.99,2.0,0.0
2025-07-20,stow,White Wine,A. Rodda Chardonnay,50.5,2.0,0.0
2025-07-20,stow,White Wine,Domaine Gueguen Chablis,50.9,2.0,0.0
2025-07-20,stow,White Wine,Dormilona Chenin Blanc,81.65,4.0,0.0
2025-07-20,stow,White Wine,Kuku Sauvignon Blanc,83.14,7.0,0.0
2025-07-20,stow,White Wine,Ottelia Chardonnay,311.25,12.0,0.0
2025-07-20,stow,White Wine,Scout Pinot Gris,140.96,8.0,0.0
2025-07-20,stow,White Wine,Two Tonne Riesling,108.95,7.0,0.0
2025-07-20,stow,White Wine,Version Two Pinot Grigio,620.35,49.0,0.0
2025-07-27,hg,Add-ons - Kitchen,$2 BBQ Wing,117.64,86.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Add Cheese,3.64,2.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Add Fried Cauliflower,3.7,1.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Add Grilled Chicken,19.87,4.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Add Grilled Fish,9.18,2.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Aioli Dipping Sauce,14.49,110.0,0.0
2025-07-27,hg,Add-ons - Kitchen,BBQ Dipping Sauce,0.92,17.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Chipotle Mayo Dipping Sauce,4.72,5.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Extra Blue Cheese Dip,9.22,10.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Extra Corn Chips,5.55,3.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Extra Dumpling,6.79,2.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Extra Gravy,34.38,19.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Extra Taco,40.01,6.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Extra Veg,12.2,4.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Extra Yorkshire Pudding,40.47,20.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Jalape|os,7.47,9.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Queso Dip,3.77,4.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Side Gravy,12.79,13.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Side Guac,7.4,9.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Side Spicy Salsa,3.7,4.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Swap Fries for Sweet Potato Fries,18.68,10.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Swap for Sweet Potato Fries,9.4,5.0,0.0
2025-07-27,hg,Add-ons - Kitchen,Tomato Dipping Sauce,2.29,36.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Anchovies,5.64,6.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Artichoke Heart,1.84,2.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add BBQ Sauce,6.43,7.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Bacon,12.01,5.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Basil,4.57,5.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Cabanossi,0.91,1.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Calabrese,5.46,3.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Capsicum,2.71,3.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Cherry Tomatoes,0.91,1.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Chicken,5.49,3.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Chilli,3.68,8.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Egg,0.91,1.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Eggplant,0.93,1.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Fetta,6.12,3.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Garlic,2.75,3.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Ham,5.45,6.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Jalapenos,3.64,4.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Olives,7.52,8.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Pepperoni,7.28,4.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Pineapple,10.01,11.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Prawns,38.57,14.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Prosciutto,1.82,1.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Pumpkin,0.93,1.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Sliced Tomatoes,0.91,1.0,0.0
2025-07-27,mari,Add-ons - Pizza,Add Spanish Onion,0.91,1.0,0.0
2025-07-27,mari,Add-ons - Pizza,Extra Mozzarella,10.92,6.0,0.0
2025-07-27,mari,Add-ons - Pizza,Sour Cream,8.29,10.0,0.0
2025-07-27,mari,Delivery Alcohol,Asahi 3.5% D,3.55,1.0,0.0
2025-07-27,mari,Delivery Alcohol,Brookvale Ginger Beer D,18.18,2.0,0.0
2025-07-27,mari,Delivery Alcohol,Btl Version 2 Pinot Grigio D,13.09,1.0,0.0
2025-07-27,mari,Delivery Alcohol,Corona 6-pack D,13.64,1.0,0.0
2025-07-27,mari,Delivery Alcohol,Grifter Pale Ale Cans D,6.36,1.0,0.0
2025-07-27,mari,Delivery Alcohol,Monteiths Cider D,5.45,1.0,0.0
2025-07-27,mari,Delivery Cocktails,Beetle Juice Takeaway,14.18,1.0,0.0
2025-07-27,mari,Delivery Cocktails,Espresso Martini Duo (2),20.91,1.0,0.0
2025-07-27,mari,Delivery Cocktails,Garnishes [6x],3.64,1.0,0.0
2025-07-27,mari,Delivery Cocktails,Jala Margy PartyJar (6),59.09,1.0,0.0
2025-07-27,mari,Delivery Cocktails,Lychee Duo (2),21.26,1.0,0.0
2025-07-27,mari,Dine-in Pizza,Gluten-free Prawn Hub [Dine-in],21.82,1.0,0.0
2025-07-27,mari,Dine-in Pizza,Regular Cosmopolitan [Dine-in],38.18,2.0,0.0
2025-07-27,mari,Dine-in Pizza,Regular Hail Africa [Dine-in],237.44,11.0,0.0
2025-07-27,mari,Dine-in Pizza,Regular Little Italy [Dine-in],702.04,34.0,0.0
2025-07-27,mari,Dine-in Pizza,Regular Mexicana [Dine-in],19.0,1.0,0.0
2025-07-27,mari,Dine-in Pizza,Regular New Yorker [Dine-in],289.01,15.0,0.0
2025-07-27,mari,Dine-in Pizza,"Regular No Chorizo, No Cry [Dine-in]",295.26,14.0,0.0
2025-07-27,mari,Dine-in Pizza,Regular Roma Special [Dine-in],17.27,1.0,0.0
2025-07-27,mari,Dine-in Pizza,Regular Sanchez [Dine-in],169.41,8.0,0.0
2025-07-27,mari,Dine-in Pizza,Regular Super Veg [Dine-in],17.27,2.0,0.0
2025-07-27,mari,Dine-in Pizza,Regular Truffalo Soldier [Dine-in],204.12,10.0,0.0
2025-07-27,mari,Dine-in Pizza,Regular Uber Margherita [Dine-in],146.71,8.0,0.0
2025-07-27,mari,Marilyna's Pizza,1/2 BBQ Chicken,4.09,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,1/2 Bubba Gump,2.5,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,1/2 Cosmopolitan,5.46,3.0,0.0
2025-07-27,mari,Marilyna's Pizza,1/2 Hawaiian,0.45,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,1/2 Margherita,0.45,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,1/2 Meatlovers,5.46,3.0,0.0
2025-07-27,mari,Marilyna's Pizza,1/2 Mexicana,1.82,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,1/2 Paddock,2.5,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,1/2 Pepperoni,0.9,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,1/2 Sanchez,3.64,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,1/2 Super House,5.46,3.0,0.0
2025-07-27,mari,Marilyna's Pizza,1/2 Super Veg,1.82,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,1/2 Tandoori Chicken,1.82,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,1/2 The Deli,3.64,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Beef Lasagne,77.81,7.0,0.0
2025-07-27,mari,Marilyna's Pizza,Cheesy Garlic Bread,106.36,19.0,0.0
2025-07-27,mari,Marilyna's Pizza,Deal  - BBQ Wings,146.35,16.0,0.0
2025-07-27,mari,Marilyna's Pizza,Deal - BBQ Wings,19.09,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Delivery Fee - Curl Curl / Manly / Dee Why,51.0,10.0,0.0
2025-07-27,mari,Marilyna's Pizza,Delivery Fee - Freshwater / Queenscliff,77.88,21.0,0.0
2025-07-27,mari,Marilyna's Pizza,Delivery Fee [Me&U],88.83,24.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family   House Special,18.18,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family   Meatlovers,18.18,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family   Super House,36.36,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family   Tandoori Chicken,18.18,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  BBQ Chicken,54.54,3.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Bubba Gump,18.18,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Cosmopolitan,38.18,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Half Half,22.0,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Hawaiian,20.0,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  House Special,44.54,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Little Italy,10.91,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Meatlovers,58.18,3.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Mexicana,18.18,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  No Chorizo No Cry,10.91,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Paddock,36.36,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Pepperoni,186.34,8.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Roma Special,18.18,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Sanchez Vegan,18.18,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Sorrento,20.0,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Southern Lamb,36.36,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Super House,18.18,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Tandoori Chicken,78.18,4.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  The Deli,20.0,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Uber Margherita,36.36,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family  Vegetarian,18.18,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family 4 Cheese Pizza,13.64,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family BBQ Chicken Pizza,155.86,6.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Bubba Gump,107.26,4.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Cosmopolitan,104.5,4.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Garlic Cheese Pizza,13.89,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Half Half,21.82,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Hawaiian,138.92,6.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family House Special,47.69,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Little Italy,25.88,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Margherita,234.94,10.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Meatlovers,157.01,6.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Mexicana,73.64,3.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family New Yorker,49.54,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,"Family No Chorizo, No Cry",80.45,3.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Pepperoni,135.01,6.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Sorrento,25.88,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Southern Lamb,25.89,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Super House Special,258.14,10.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Super Veg,25.88,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Tandoori Chicken,129.96,5.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family The Deli,25.45,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Family Uber Margherita,22.19,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Fettuccine Boscaiola,103.92,10.0,0.0
2025-07-27,mari,Marilyna's Pizza,Garlic Bread,279.77,61.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free BBQ Chicken Pizza,20.0,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Base,13.8,5.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Bubba Gump,20.91,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Cosmopolitan,18.18,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Hail Africa,22.0,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free House Special,20.0,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Little Italy,22.0,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Margherita,34.18,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Meatlovers,18.52,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Mexicana,17.27,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,"Gluten-free No Chorizo, No Cry",20.91,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Paddock,56.36,3.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Pepperoni,20.0,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Prawn Hub,39.41,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Sanchez,18.18,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Sorrento,20.91,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Super House Special,20.91,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Super Veg,20.91,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Tandoori Chicken,18.18,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Gluten-free Vegetarian,20.0,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large   Cosmopolitan,13.64,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large   House Special,13.64,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large   Margherita,27.28,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large   Roma Special,13.64,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large   Super Veg,13.64,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large   Tandoori Chicken,13.64,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large  BBQ Chicken,20.0,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large  Meatlovers,18.18,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large BBQ Chicken Pizza,152.74,7.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Bubba Gump,216.03,10.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Cosmopolitan,108.87,5.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Garlic Cheese Pizza,22.72,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Half Half,172.7,10.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Hawaiian,314.76,17.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large House Special,223.04,13.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Little Italy,209.15,9.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Margherita,344.96,19.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Meatlovers,289.59,14.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Mexicana,105.55,6.0,0.0
2025-07-27,mari,Marilyna's Pizza,"Large No Chorizo, No Cry",46.27,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Paddock,42.0,3.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Pepperoni,387.28,21.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Prawn Hub,40.0,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Roma Special,85.64,6.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Sanchez,84.57,5.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Sanchez VEGAN,22.73,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Sorrento,65.21,5.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Southern Lamb,45.46,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Super House,13.64,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Super House Special,367.69,19.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Super Veg,42.73,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Tandoori Chicken,245.81,12.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large The Deli Pizza,45.46,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Truffalo Soldier,64.91,3.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Uber Margherita,17.58,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Large Vegetarian,84.54,5.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular BBQ Chicken Pizza,63.88,4.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Bubba Gump,137.59,8.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Cosmopolitan,50.0,3.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Garlic Cheese Pizza,32.86,4.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Hail Africa,17.27,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Hawaiian,195.06,14.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular House Special,106.26,7.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Little Italy,142.37,8.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Margherita,276.29,20.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Meatlovers,200.2,13.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Mexicana,47.44,3.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular New Yorker,18.0,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,"Regular No Chorizo, No Cry",36.67,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Paddock,48.43,3.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Pepperoni,324.94,22.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Roma Special,64.79,4.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Sanchez,18.18,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Sorrento,17.27,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Southern Lamb,15.71,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Super House Special,153.75,9.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Super Veg,67.26,4.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Tandoori Chicken,31.16,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular The Deli,15.45,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Truffalo Soldier,16.64,1.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Uber Margherita,28.18,2.0,0.0
2025-07-27,mari,Marilyna's Pizza,Regular Vegetarian,30.91,2.0,0.0
2025-07-27,mari,Marilyna's Soft Drinks,Coke 1.25L,22.71,4.0,0.0
2025-07-27,mari,Marilyna's Soft Drinks,Coke Can,26.55,7.0,0.0
2025-07-27,mari,Marilyna's Soft Drinks,Coke Zero 1.25L,10.9,2.0,0.0
